face,eye1,eye2,nose,mouth,name,box,tag,isFace
2.437786077,0.69523916,1.341893442,0,0,dataset/images/maksssksksss404.png,"[106, 200, 91, 91]",0,1
-0.493972947,0,0,0,0,dataset/images/maksssksksss438.png,"[29, 1, 30, 30]",0,0
1.232206062,0,0,0,0,dataset/images/maksssksksss438.png,"[97, 52, 46, 46]",0,0
-0.691792877,2.620498275,0,0,0,dataset/images/maksssksksss438.png,"[50, 116, 54, 54]",0,0
0.245433112,0,0,0,0,dataset/images/maksssksksss389.png,"[329, 93, 59, 59]",0,0
1.044739038,0,0,0,0,dataset/images/maksssksksss389.png,"[332, 48, 57, 57]",0,1
6.176649122,1.085041825,0.301970996,0,0,dataset/images/maksssksksss389.png,"[115, 134, 80, 80]",1,1
1.950818117,0,0,0,0,dataset/images/maksssksksss202.png,"[364, 71, 33, 33]",0,0
3.12254806,0,0,0,0,dataset/images/maksssksksss202.png,"[39, 272, 27, 27]",0,0
3.988232956,0,0,0,0,dataset/images/maksssksksss570.png,"[57, 179, 63, 63]",0,0
-0.061096903,0,0,0,0,dataset/images/maksssksksss558.png,"[7, 125, 77, 77]",1,1
1.649596152,0,0,0,0,dataset/images/maksssksksss799.png,"[347, 99, 35, 35]",0,0
1.594985027,0,0,0.625603659,0,dataset/images/maksssksksss799.png,"[77, 225, 64, 64]",1,1
0.498565073,0,0,0,0,dataset/images/maksssksksss758.png,"[329, 191, 29, 29]",0,0
1.131748117,0.903821509,0,0,0,dataset/images/maksssksksss228.png,"[43, 224, 151, 151]",1,1
2.793644976,0.056972476,0.739289884,0,0,dataset/images/maksssksksss228.png,"[23, 188, 134, 134]",1,1
3.813681226,-0.163953513,0,0,0,dataset/images/maksssksksss200.png,"[104, 213, 96, 96]",0,0
3.1748591,0,0,0,0,dataset/images/maksssksksss200.png,"[88, 98, 124, 124]",0,0
0.188089997,0,0,0,0,dataset/images/maksssksksss572.png,"[85, 75, 36, 36]",0,0
2.092609045,0,0,0,0,dataset/images/maksssksksss572.png,"[141, 86, 35, 35]",0,0
-0.103936909,0,0,0,0,dataset/images/maksssksksss572.png,"[242, 11, 50, 50]",0,0
10.18240205,2.456565913,2.954256253,2.606879639,2.764388869,dataset/images/maksssksksss348.png,"[74, 161, 132, 132]",0,1
0.487924132,0,0,0,0,dataset/images/maksssksksss374.png,"[307, 24, 36, 36]",0,1
5.744695158,1.014921399,1.648841029,0,0,dataset/images/maksssksksss412.png,"[180, 78, 99, 99]",1,1
4.360365062,0.069576643,0,0,0,dataset/images/maksssksksss412.png,"[308, 177, 88, 88]",1,1
2.535096031,0,0,0,0,dataset/images/maksssksksss406.png,"[173, 71, 65, 65]",1,1
4.640115144,2.686204016,2.401551684,0.281192163,0,dataset/images/maksssksksss837.png,"[76, 119, 133, 133]",0,1
-0.174401914,0,0,0,0,dataset/images/maksssksksss823.png,"[341, 114, 34, 34]",0,0
4.777200126,0,0,0,0,dataset/images/maksssksksss823.png,"[70, 11, 69, 69]",0,0
1.675307099,0,0,0,0,dataset/images/maksssksksss176.png,"[124, 50, 37, 37]",1,1
2.814574188,0,0,0,0,dataset/images/maksssksksss176.png,"[216, 34, 53, 53]",1,1
6.588247173,1.49609071,1.171501983,0.143848811,0,dataset/images/maksssksksss162.png,"[77, 163, 121, 121]",1,1
1.210349115,0,0,0,0,dataset/images/maksssksksss604.png,"[62, 120, 73, 73]",0,0
1.783210282,0,0,0,0,dataset/images/maksssksksss177.png,"[146, 135, 54, 54]",1,1
0.477871938,0,0,0,0,dataset/images/maksssksksss177.png,"[133, 52, 66, 66]",0,0
0.592912154,0,0,0,0,dataset/images/maksssksksss639.png,"[332, 41, 38, 38]",1,1
7.763921963,1.229939057,0,0,0,dataset/images/maksssksksss822.png,"[131, 9, 59, 59]",0,0
3.545980004,1.95033557,-0.018684711,0,-0.489450123,dataset/images/maksssksksss836.png,"[80, 41, 102, 102]",0,0
7.608267098,0.687820062,0,0,0,dataset/images/maksssksksss188.png,"[87, 182, 125, 125]",1,1
-0.551985868,0,0,0,0,dataset/images/maksssksksss361.png,"[322, 18, 34, 34]",0,0
2.811151124,1.757333476,1.666354703,0,0,dataset/images/maksssksksss349.png,"[151, 31, 120, 120]",1,1
2.282556066,0,0,0,0,dataset/images/maksssksksss573.png,"[478, 137, 26, 26]",0,0
-2.042131872,-0.386693753,0,0,0,dataset/images/maksssksksss573.png,"[438, 37, 62, 62]",1,1
3.064211027,0,0,0,0,dataset/images/maksssksksss215.png,"[158, 165, 124, 124]",0,0
-0.402071859,0.100543551,0.440595904,0.470264127,0.376535937,dataset/images/maksssksksss598.png,"[96, 183, 144, 144]",1,1
-0.268887991,0,0,0,0,dataset/images/maksssksksss765.png,"[61, 266, 28, 28]",0,0
6.198935992,0,0,1.164744289,0.796672231,dataset/images/maksssksksss759.png,"[268, 76, 64, 64]",0,1
1.140170994,0,0,0,0,dataset/images/maksssksksss783.png,"[13, 21, 25, 25]",0,0
-0.66863396,0,0,0,0,dataset/images/maksssksksss783.png,"[328, 22, 26, 26]",1,1
2.34397417,0.804536674,0,0,0,dataset/images/maksssksksss783.png,"[309, 131, 73, 73]",0,0
2.167868983,0.620724004,0,0,0,dataset/images/maksssksksss783.png,"[174, 110, 100, 100]",0,0
5.844835093,1.576618046,0,0,0,dataset/images/maksssksksss783.png,"[214, 153, 82, 82]",0,0
1.136827049,0,0,0,0,dataset/images/maksssksksss740.png,"[227, 134, 26, 26]",0,0
-0.432194988,0,0,0,0,dataset/images/maksssksksss768.png,"[78, 110, 31, 31]",0,0
7.588475073,1.470928617,1.321789227,0,1.646641045,dataset/images/maksssksksss581.png,"[67, 172, 155, 155]",1,1
2.794735228,1.685343735,1.852344945,0,0,dataset/images/maksssksksss542.png,"[153, 31, 99, 99]",1,1
3.396077134,0.715884015,1.659324065,0,0,dataset/images/maksssksksss224.png,"[207, 102, 91, 91]",1,1
0.419535039,0,0,0,0,dataset/images/maksssksksss230.png,"[8, 275, 41, 41]",0,0
1.721297994,0,0,0,0,dataset/images/maksssksksss230.png,"[382, 203, 47, 47]",0,0
-0.039301071,0,0,0,0,dataset/images/maksssksksss230.png,"[108, 189, 56, 56]",0,0
5.494071099,2.104204409,2.29868336,-0.369218833,1.647011246,dataset/images/maksssksksss218.png,"[122, 201, 139, 139]",0,1
0.841188105,0,0,0,0,dataset/images/maksssksksss436.png,"[76, 328, 62, 62]",0,0
3.36440498,0.436830267,0,0,1.122597526,dataset/images/maksssksksss350.png,"[126, 52, 63, 63]",0,0
1.204197152,1.940860249,0,0,0,dataset/images/maksssksksss422.png,"[201, 124, 77, 77]",0,0
1.441296079,2.825000763,0,0,0,dataset/images/maksssksksss422.png,"[192, 333, 51, 51]",0,0
0.469146065,0,0,0,0,dataset/images/maksssksksss378.png,"[215, 35, 88, 88]",1,1
6.227108087,0.67964627,0.64427424,0,0,dataset/images/maksssksksss191.png,"[214, 68, 94, 94]",1,1
1.63467506,0,0,0,0,dataset/images/maksssksksss620.png,"[217, 123, 35, 35]",0,0
8.092844057,2.236810448,2.655612737,3.052229668,3.291554835,dataset/images/maksssksksss609.png,"[70, 59, 186, 186]",0,1
3.999192076,0,0,0,0,dataset/images/maksssksksss153.png,"[71, 64, 30, 30]",0,0
2.963889122,1.345644087,0,0,0,dataset/images/maksssksksss635.png,"[59, 78, 207, 207]",1,1
0.656201118,0,0,0,0,dataset/images/maksssksksss806.png,"[282, 13, 46, 46]",1,1
2.60288911,0,0,0,0,dataset/images/maksssksksss806.png,"[251, 172, 52, 52]",0,0
4.817187126,0,0,0,0,dataset/images/maksssksksss812.png,"[282, 39, 76, 76]",1,1
3.851074157,0,0,0,0,dataset/images/maksssksksss812.png,"[61, 78, 58, 58]",1,1
1.951082018,0,0,0,0,dataset/images/maksssksksss812.png,"[335, 245, 60, 60]",0,0
0.205237162,0.986022241,1.001973206,0,0,dataset/images/maksssksksss190.png,"[126, 58, 97, 97]",1,1
6.625204007,1.395281062,1.376434084,0,0,dataset/images/maksssksksss379.png,"[114, 185, 89, 89]",0,1
2.640376082,-0.010772668,0,0,-0.263617101,dataset/images/maksssksksss63.png,"[120, 46, 162, 162]",1,1
1.787467046,0,0,0,0,dataset/images/maksssksksss63.png,"[129, 139, 64, 64]",0,0
4.31953923,1.282281656,1.526294835,0,0,dataset/images/maksssksksss351.png,"[126, 33, 148, 148]",1,1
4.289471131,2.788499892,1.875702128,1.343829167,0,dataset/images/maksssksksss88.png,"[16, 142, 164, 164]",1,1
3.924838061,1.092582524,0.29664748,0,0,dataset/images/maksssksksss392.png,"[159, 52, 141, 141]",1,1
3.925886073,0,0,0,0,dataset/images/maksssksksss219.png,"[215, 127, 73, 73]",0,0
2.067097052,0,0,0,0,dataset/images/maksssksksss543.png,"[276, 140, 25, 25]",0,0
0.856207011,0,0,0,0,dataset/images/maksssksksss594.png,"[228, 153, 50, 50]",0,0
3.240489036,0,0,0,0,dataset/images/maksssksksss741.png,"[163, 32, 25, 25]",0,0
-1.056500903,0,0,0,0,dataset/images/maksssksksss796.png,"[17, 28, 29, 29]",0,0
1.077210974,0,0,0,0,dataset/images/maksssksksss780.png,"[90, 41, 67, 67]",1,1
9.720517035,2.300542306,2.196026303,3.526436908,0.178243744,dataset/images/maksssksksss757.png,"[83, 151, 155, 155]",0,1
6.995765044,1.872250825,0,0,0,dataset/images/maksssksksss743.png,"[105, 150, 110, 110]",1,1
3.229119103,2.466063969,0,0,0,dataset/images/maksssksksss541.png,"[81, 118, 147, 147]",1,1
0.509406996,1.00731476,0,0,0,dataset/images/maksssksksss384.png,"[64, 180, 136, 136]",0,0
1.03561909,0,0,0,0,dataset/images/maksssksksss353.png,"[28, 22, 114, 114]",0,0
-1.006894901,0.593498841,0,0,0,dataset/images/maksssksksss435.png,"[257, 58, 80, 80]",0,0
0.351189958,0,0,0,0,dataset/images/maksssksksss435.png,"[128, 184, 70, 70]",0,0
1.755266095,0,0,0,0,dataset/images/maksssksksss409.png,"[93, 196, 97, 97]",1,1
3.574704111,1.793645326,1.663562668,0,0.353400229,dataset/images/maksssksksss838.png,"[128, 131, 173, 173]",1,1
0.735256983,0,0,0,0,dataset/images/maksssksksss810.png,"[96, 266, 97, 97]",1,1
1.650678099,0,0,0,0,dataset/images/maksssksksss145.png,"[180, 97, 24, 24]",0,1
3.815261084,1.541907355,0,0,0,dataset/images/maksssksksss637.png,"[16, 17, 59, 59]",0,0
4.191004025,0,0,0,0,dataset/images/maksssksksss179.png,"[88, 48, 26, 26]",0,0
0.351541055,0,0,0.607502125,0,dataset/images/maksssksksss179.png,"[17, 183, 60, 60]",0,0
5.008144992,0,0,0,0,dataset/images/maksssksksss636.png,"[281, 46, 56, 56]",0,0
5.893281056,1.997578695,1.785948299,0,0,dataset/images/maksssksksss150.png,"[46, 113, 127, 127]",1,1
0.42316605,0,0,0,0,dataset/images/maksssksksss622.png,"[193, 36, 142, 142]",0,0
-1.414933822,0,0,0,0,dataset/images/maksssksksss805.png,"[224, 126, 57, 57]",0,0
0.663687038,0,0,0,0,dataset/images/maksssksksss193.png,"[106, 254, 44, 44]",0,0
-0.863597947,0.507712979,0,0,0.995784267,dataset/images/maksssksksss193.png,"[4, 212, 103, 103]",0,0
0.839381064,1.565616004,0,0,0,dataset/images/maksssksksss187.png,"[225, 76, 108, 108]",1,1
3.80344902,0,0,0,0,dataset/images/maksssksksss74.png,"[349, 108, 50, 50]",0,0
2.128809122,0,0,0,0,dataset/images/maksssksksss74.png,"[84, 126, 54, 54]",1,1
4.145440072,0.644355871,0.526266329,0,0,dataset/images/maksssksksss60.png,"[61, 168, 112, 112]",1,1
0.662967002,0,0,0,0,dataset/images/maksssksksss352.png,"[104, 14, 55, 55]",0,0
2.019870994,0,0,0,0,dataset/images/maksssksksss352.png,"[136, 55, 57, 57]",1,1
2.611859949,0,0,0,0,dataset/images/maksssksksss352.png,"[44, 79, 57, 57]",0,1
7.831412068,2.943134107,2.198094495,2.5819353,2.415277968,dataset/images/maksssksksss48.png,"[64, 126, 149, 149]",0,1
5.104691083,2.998051926,2.477099061,0.493991953,0,dataset/images/maksssksksss420.png,"[80, 147, 119, 119]",0,1
3.12985598,1.436890353,1.178920776,0,-0.06636833,dataset/images/maksssksksss385.png,"[109, 64, 63, 63]",1,1
6.036796156,1.269982256,3.148592541,0.782045702,-0.010045446,dataset/images/maksssksksss540.png,"[91, 105, 124, 124]",0,1
0.469067961,0,0,0,0,dataset/images/maksssksksss554.png,"[128, 184, 70, 70]",0,0
6.917246097,0,0,0,0,dataset/images/maksssksksss583.png,"[264, 37, 93, 93]",1,1
3.794393178,0.86050117,0,0,0,dataset/images/maksssksksss597.png,"[268, 105, 64, 64]",0,0
0.385256059,0,0,0,0,dataset/images/maksssksksss756.png,"[213, 35, 40, 40]",1,1
0.817783117,0.118137952,0.941949505,0,-0.114401575,dataset/images/maksssksksss781.png,"[72, 183, 133, 133]",1,1
0.800490023,0,0,0,0,dataset/images/maksssksksss795.png,"[213, 101, 26, 26]",0,0
0.692994072,0.702496145,0,0,0,dataset/images/maksssksksss785.png,"[109, 69, 117, 117]",0,1
0.42488405,0,0,0,0,dataset/images/maksssksksss752.png,"[102, 21, 35, 35]",0,0
2.630894967,1.497076519,0,0,0,dataset/images/maksssksksss587.png,"[28, 112, 97, 97]",0,0
-0.273883921,0,0,0,0,dataset/images/maksssksksss587.png,"[49, 190, 67, 67]",0,0
-0.268936938,0.673464365,0,0,0,dataset/images/maksssksksss578.png,"[216, 116, 77, 77]",0,0
8.566168201,1.004742619,0,0.888834828,0.190585835,dataset/images/maksssksksss236.png,"[147, 138, 128, 128]",0,1
10.00019597,2.634611975,1.416527696,0.642691538,0,dataset/images/maksssksksss544.png,"[130, 175, 121, 121]",0,1
3.312836028,0,0,0,0,dataset/images/maksssksksss395.png,"[52, 123, 51, 51]",0,0
1.637495024,0,0,0,0,dataset/images/maksssksksss356.png,"[35, 39, 49, 49]",0,0
0.753184007,0,0,0.318191022,1.125950452,dataset/images/maksssksksss356.png,"[103, 156, 125, 125]",1,1
5.56051606,0,0,0,0,dataset/images/maksssksksss801.png,"[275, 44, 57, 57]",0,0
1.359523165,0,0,0,0,dataset/images/maksssksksss197.png,"[164, 73, 55, 55]",1,1
3.581667947,0,0,0,0,dataset/images/maksssksksss829.png,"[272, 76, 35, 35]",1,1
3.609351067,0,0,0,0,dataset/images/maksssksksss829.png,"[291, 68, 50, 50]",0,0
1.406767975,0,0,0,0,dataset/images/maksssksksss8.png,"[102, 101, 38, 38]",0,0
-0.397848988,0,0,0,0,dataset/images/maksssksksss8.png,"[97, 167, 32, 32]",0,0
-1.079751966,0,0,0,0,dataset/images/maksssksksss8.png,"[161, 283, 55, 55]",0,0
0.298883091,0,0,0,0,dataset/images/maksssksksss8.png,"[162, 302, 55, 55]",0,0
3.041993044,0.108347522,0,0,0,dataset/images/maksssksksss8.png,"[165, 342, 50, 50]",0,0
2.111562116,0,0,0,0,dataset/images/maksssksksss140.png,"[180, 154, 76, 76]",0,0
-0.247567845,0,0,1.454483296,0,dataset/images/maksssksksss140.png,"[247, 131, 107, 107]",0,0
4.154493095,0,0,0,0,dataset/images/maksssksksss154.png,"[81, 320, 28, 28]",0,0
0.435642065,2.768477524,1.496320371,0,0.262766086,dataset/images/maksssksksss154.png,"[86, 181, 110, 110]",0,1
0.644822067,0,0,0,0,dataset/images/maksssksksss633.png,"[80, 31, 26, 26]",0,0
0.342692992,0,0,0,0,dataset/images/maksssksksss633.png,"[118, 138, 49, 49]",0,0
2.64662205,0,0,0,0,dataset/images/maksssksksss627.png,"[158, 65, 61, 61]",0,1
2.202152084,0,0,0,0,dataset/images/maksssksksss141.png,"[222, 120, 38, 38]",1,1
0.592912154,0,0,0,0,dataset/images/maksssksksss639.png,"[332, 41, 38, 38]",0,0
1.962431076,0,0,0,0,dataset/images/maksssksksss640.png,"[170, 61, 31, 31]",0,0
1.632101099,0,0,0,0,dataset/images/maksssksksss640.png,"[27, 132, 26, 26]",0,0
1.535707075,0,0,0,0,dataset/images/maksssksksss640.png,"[113, 75, 52, 52]",1,1
5.342957136,2.274251007,0,0,0,dataset/images/maksssksksss641.png,"[46, 189, 67, 67]",1,1
4.111041307,0,0,0,0,dataset/images/maksssksksss641.png,"[206, 267, 44, 44]",1,1
0.344016006,0.997892711,0,0,0,dataset/images/maksssksksss642.png,"[78, 172, 134, 134]",0,0
4.243429111,2.171124525,2.192157267,0,0,dataset/images/maksssksksss644.png,"[45, 171, 142, 142]",1,1
4.228056963,0,0,0,0,dataset/images/maksssksksss644.png,"[143, 246, 108, 108]",0,0
4.489961061,1.793037426,2.414831284,0,0,dataset/images/maksssksksss645.png,"[44, 156, 147, 147]",1,1
5.33676014,1.411677402,1.349938691,0,0,dataset/images/maksssksksss646.png,"[72, 170, 154, 154]",1,1
-0.665056882,0,0,0,0,dataset/images/maksssksksss647.png,"[297, 124, 43, 43]",1,1
1.253175122,1.089933805,0.711826555,0,0,dataset/images/maksssksksss647.png,"[184, 126, 90, 90]",1,1
1.53216505,0,0,0,0,dataset/images/maksssksksss647.png,"[308, 37, 45, 45]",0,1
2.459530082,0,0,0,0,dataset/images/maksssksksss647.png,"[183, 48, 31, 31]",1,1
1.792459112,0.462453678,0,0,0,dataset/images/maksssksksss649.png,"[141, 241, 115, 115]",1,1
0.733499141,0,0,0,0,dataset/images/maksssksksss652.png,"[231, 207, 64, 64]",0,0
-0.384441971,0,0,0,0,dataset/images/maksssksksss655.png,"[48, 211, 35, 35]",0,0
4.421569075,3.068137705,1.771012627,1.101277204,1.185345782,dataset/images/maksssksksss655.png,"[89, 149, 138, 138]",1,1
-0.50229295,0,0,0,0,dataset/images/maksssksksss655.png,"[47, 293, 35, 35]",0,1
1.561632051,0,0,0,0,dataset/images/maksssksksss656.png,"[287, 98, 31, 31]",0,0
4.164262164,1.51547832,1.136713449,0,0,dataset/images/maksssksksss658.png,"[56, 5, 166, 166]",1,1
1.784616017,0.595398214,0,0,0,dataset/images/maksssksksss659.png,"[70, 289, 138, 138]",0,0
1.604142097,0.286211796,0.716441784,0,0,dataset/images/maksssksksss66.png,"[59, 285, 60, 60]",0,0
0.033833076,0,0,0,0,dataset/images/maksssksksss66.png,"[280, 284, 78, 78]",0,0
5.972616097,1.534582864,2.019562241,0,0,dataset/images/maksssksksss660.png,"[120, 116, 121, 121]",0,1
4.030934054,2.48876958,1.958078355,0,0,dataset/images/maksssksksss663.png,"[57, 173, 112, 112]",1,1
-1.654358928,2.873866186,0,0,0,dataset/images/maksssksksss664.png,"[102, 56, 72, 72]",0,0
1.645419121,1.084620461,0,0,0,dataset/images/maksssksksss665.png,"[314, 124, 82, 82]",1,1
2.811996209,0.978619263,1.043714397,0,0,dataset/images/maksssksksss665.png,"[172, 101, 104, 104]",1,1
2.72830108,0,0,0,0,dataset/images/maksssksksss665.png,"[112, 78, 71, 71]",1,1
-1.661954865,0.939900443,0,0,0,dataset/images/maksssksksss665.png,"[2, 148, 87, 87]",1,1
1.748185146,0,0,0,0,dataset/images/maksssksksss667.png,"[298, 161, 27, 27]",0,0
0.85413113,0.382682793,0.721176773,0,0,dataset/images/maksssksksss667.png,"[282, 56, 75, 75]",1,1
1.800281127,0,0,0,0,dataset/images/maksssksksss667.png,"[340, 71, 58, 58]",1,1
4.580340108,0,0,0,0,dataset/images/maksssksksss668.png,"[35, 236, 92, 92]",1,1
2.931299055,0,0,0,0,dataset/images/maksssksksss672.png,"[12, 227, 50, 50]",0,0
2.123290008,0,0,0,0,dataset/images/maksssksksss672.png,"[199, 251, 32, 32]",0,0
5.13760702,0.50052378,0,0,0,dataset/images/maksssksksss673.png,"[165, 186, 41, 41]",1,1
1.442251048,0,0,0,0,dataset/images/maksssksksss673.png,"[280, 166, 40, 40]",0,1
-0.151126048,0,0,0,0,dataset/images/maksssksksss677.png,"[38, 105, 56, 56]",0,0
5.352459014,1.755863164,1.641865544,0.044556035,0,dataset/images/maksssksksss679.png,"[118, 48, 93, 93]",1,1
4.098327124,0.846241768,0,0,0,dataset/images/maksssksksss68.png,"[55, 219, 101, 101]",0,0
7.618637961,0.77962707,1.958672211,0,0,dataset/images/maksssksksss68.png,"[125, 168, 108, 108]",0,1
1.111467162,0,0,0,0,dataset/images/maksssksksss682.png,"[190, 68, 33, 33]",1,1
-1.632717945,0,0,0,0,dataset/images/maksssksksss682.png,"[245, 102, 32, 32]",0,0
0.978970083,0,0,0,0,dataset/images/maksssksksss683.png,"[19, 28, 65, 65]",0,0
7.489275189,1.723718066,2.817992302,1.334724025,0.562413805,dataset/images/maksssksksss683.png,"[78, 48, 159, 159]",1,1
4.591933028,0,0,0,0,dataset/images/maksssksksss686.png,"[47, 151, 129, 129]",1,1
5.468696169,0.163912471,0.69751811,0,0.414490792,dataset/images/maksssksksss687.png,"[40, 188, 143, 143]",1,1
0.195393016,0,0,0,0,dataset/images/maksssksksss687.png,"[187, 182, 69, 69]",0,0
4.891962028,0,0,0,0,dataset/images/maksssksksss688.png,"[185, 146, 51, 51]",0,0
1.865825134,1.972955525,1.640436806,0,0,dataset/images/maksssksksss688.png,"[153, 38, 121, 121]",1,1
-0.153171958,1.433437554,0,0,0,dataset/images/maksssksksss688.png,"[168, 185, 87, 87]",0,0
2.712098038,0,0,0,0,dataset/images/maksssksksss69.png,"[83, 294, 50, 50]",0,0
1.561632051,0,0,0,0,dataset/images/maksssksksss690.png,"[287, 98, 31, 31]",0,0
0.450097036,0,0,0,0,dataset/images/maksssksksss691.png,"[284, 110, 48, 48]",0,0
2.870490005,1.694033077,0,0.660952993,0,dataset/images/maksssksksss692.png,"[70, 203, 100, 100]",1,1
5.160054017,0.670067035,0,0,0,dataset/images/maksssksksss693.png,"[106, 19, 86, 86]",0,0
-0.360746889,0.83486579,0,0,0,dataset/images/maksssksksss693.png,"[105, 107, 60, 60]",0,0
1.657414088,0,0,0,0,dataset/images/maksssksksss693.png,"[117, 48, 90, 90]",0,0
1.953649085,0,0,0,0,dataset/images/maksssksksss694.png,"[165, 141, 58, 58]",0,0
3.080030001,0,0,0,0,dataset/images/maksssksksss694.png,"[148, 103, 32, 32]",1,1
4.497654032,0,0,0,0,dataset/images/maksssksksss694.png,"[86, 186, 30, 30]",0,0
0.928265027,0,0,0,0,dataset/images/maksssksksss694.png,"[247, 190, 26, 26]",0,0
2.493085993,0,0,0,0,dataset/images/maksssksksss695.png,"[166, 134, 27, 27]",0,1
1.76833407,0,0,0,0,dataset/images/maksssksksss695.png,"[258, 44, 105, 105]",0,0
5.451000047,0,0,0,0,dataset/images/maksssksksss695.png,"[73, 127, 64, 64]",0,0
4.060946157,0,0,0,0,dataset/images/maksssksksss695.png,"[317, 121, 30, 30]",0,1
2.078017117,0,0,0,0,dataset/images/maksssksksss695.png,"[62, 45, 55, 55]",0,0
3.65092302,0,0,0,0,dataset/images/maksssksksss698.png,"[26, 104, 36, 36]",0,1
2.456158205,0,0,0,0,dataset/images/maksssksksss698.png,"[269, 48, 52, 52]",0,1
-0.04204793,0,0,0,0,dataset/images/maksssksksss698.png,"[262, 135, 66, 66]",0,0
1.96167212,0,0,0,0,dataset/images/maksssksksss699.png,"[274, 10, 54, 54]",0,0
7.061237188,0,0,0,0,dataset/images/maksssksksss699.png,"[229, 123, 65, 65]",1,1
1.04368905,0,0,0,0,dataset/images/maksssksksss699.png,"[14, 189, 59, 59]",0,1
5.99268098,0,0,0,0,dataset/images/maksssksksss699.png,"[15, 74, 58, 58]",0,1
5.029728008,0,0,0,0,dataset/images/maksssksksss699.png,"[335, 89, 58, 58]",0,1
2.049168972,0,0,0,0,dataset/images/maksssksksss699.png,"[332, 106, 58, 58]",0,1
3.084339109,0,0,0,0,dataset/images/maksssksksss700.png,"[146, 122, 37, 37]",1,1
2.323792092,0,0,0,0,dataset/images/maksssksksss700.png,"[142, 138, 58, 58]",0,0
7.531132064,1.944468133,2.30994813,0.122854051,1.687282026,dataset/images/maksssksksss701.png,"[82, 130, 120, 120]",0,1
0.026376071,0,0,0,0,dataset/images/maksssksksss702.png,"[261, 162, 27, 27]",0,0
6.555068169,0.917435583,1.206307694,0,0,dataset/images/maksssksksss702.png,"[475, 67, 64, 64]",1,1
7.069483132,0,0,0,0,dataset/images/maksssksksss702.png,"[527, 86, 54, 54]",0,0
3.274050156,0,0,-0.326725698,0,dataset/images/maksssksksss702.png,"[61, 120, 119, 119]",0,0
3.908615,1.267213557,1.228888437,0,0,dataset/images/maksssksksss702.png,"[360, 178, 79, 79]",0,0
1.945622033,0,0,0,0,dataset/images/maksssksksss703.png,"[173, 99, 26, 26]",1,1
2.908072167,0,0,0,0,dataset/images/maksssksksss703.png,"[94, 162, 43, 43]",0,1
0.753577094,0.659287356,0.750852868,0,0,dataset/images/maksssksksss704.png,"[317, 125, 79, 79]",1,1
3.449851124,0.640678711,0.819685481,0,0,dataset/images/maksssksksss704.png,"[174, 101, 106, 106]",1,1
2.461276042,0,0,0,0,dataset/images/maksssksksss704.png,"[110, 78, 71, 71]",1,1
-0.622478902,1.17112194,0,0,0,dataset/images/maksssksksss704.png,"[2, 146, 91, 91]",1,1
5.234854116,0,0,0,0,dataset/images/maksssksksss706.png,"[51, 180, 66, 66]",1,1
3.169088134,0.493978513,0,0,0,dataset/images/maksssksksss708.png,"[203, 48, 81, 81]",1,1
4.253222045,0.556321351,0,0,0,dataset/images/maksssksksss708.png,"[83, 158, 51, 51]",0,0
0.32688913,0.939446218,0,0,0,dataset/images/maksssksksss709.png,"[19, 155, 114, 114]",1,1
4.473091137,0,0,0,0,dataset/images/maksssksksss710.png,"[227, 41, 62, 62]",1,1
3.050934079,0,0,0,0,dataset/images/maksssksksss710.png,"[131, 50, 58, 58]",1,1
4.291975124,0,0,0,0,dataset/images/maksssksksss710.png,"[15, 133, 54, 54]",0,0
0.280856101,1.443578307,1.417940009,0,0,dataset/images/maksssksksss713.png,"[225, 54, 118, 118]",1,1
0.302568148,0,0,0,0,dataset/images/maksssksksss714.png,"[77, 135, 34, 34]",1,1
7.767073068,2.620127413,-0.004276738,0.883517057,0.196962705,dataset/images/maksssksksss716.png,"[82, 142, 152, 152]",0,1
4.082195076,0.711789973,0.692650791,0,0,dataset/images/maksssksksss717.png,"[287, 68, 96, 96]",1,1
1.943643135,0,0,0,0,dataset/images/maksssksksss72.png,"[226, 132, 52, 52]",0,0
2.054834108,0,0,0,0,dataset/images/maksssksksss72.png,"[224, 42, 35, 35]",0,0
2.022622083,0,0,0.241646205,0,dataset/images/maksssksksss72.png,"[228, 166, 56, 56]",0,0
3.19527309,0,0,0,0,dataset/images/maksssksksss72.png,"[222, 66, 47, 47]",0,0
8.156730987,1.305899495,1.796841085,0.668071759,1.794562993,dataset/images/maksssksksss72.png,"[101, 149, 118, 118]",0,1
2.595759091,0.910593774,0,0,0,dataset/images/maksssksksss720.png,"[157, 53, 84, 84]",1,1
-0.123463868,0,0,0,0,dataset/images/maksssksksss720.png,"[65, 95, 73, 73]",1,1
0.332330079,0,0,0,0,dataset/images/maksssksksss720.png,"[6, 155, 56, 56]",0,0
-0.230354982,0,0,0,0,dataset/images/maksssksksss724.png,"[37, 162, 26, 26]",0,0
0.73853295,0.512914557,0.797199348,0,0,dataset/images/maksssksksss724.png,"[149, 121, 104, 104]",0,0
-0.14642808,0,0,0,0,dataset/images/maksssksksss725.png,"[231, 240, 35, 35]",0,0
-0.19627106,0,0,0,0,dataset/images/maksssksksss725.png,"[237, 294, 40, 40]",0,0
-1.439582969,0,0,0,0,dataset/images/maksssksksss725.png,"[240, 322, 42, 42]",0,0
7.631777117,1.551069085,2.303636393,0,1.849910297,dataset/images/maksssksksss725.png,"[29, 192, 125, 125]",1,1
